id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
,,7000,7000,7000.0, 36 months, 13.98%,239.18,C,C1,Teacher,2 years,RENT,48000.0,Not Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,Consolidation loans,100xx,NY,9.4,0,Oct-2008,0,,,14,0,5220,54.4%,21,w,0.0,0.0,7988.34,7988.34,7000.0,988.34,0.0,0.0,0.0,May-2015,3488.34,,Jul-2017,0,,1,Individual,,,,0,0.0,25846.0,,,,,,,,,,,,9600.0,,,,6.0,1846.0,4186.0,54.0,0,0,49.0,62.0,1.0,1.0,0.0,9.0,,9.0,,0.0,4.0,5.0,8.0,10.0,9.0,9.0,12.0,5.0,14.0,0.0,0.0,0.0,4.0,100.0,50.0,0,0,30584.0,25846.0,9100.0,20984.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,9950.0, 36 months, 12.85%,336.22,B,B4,Flight attendant,6 years,RENT,50000.0,Not Verified,Dec-2013,Charged Off,n,,  Borrower added on 12/30/13 > Pay off credit card debts<br>,debt_consolidation,Debt consolidation,441xx,OH,9.0,0,Sep-2006,0,28.0,,9,0,9966,58.6%,16,f,0.0,0.0,10913.05,10858.49,8687.04,2071.92,16.81,137.28,24.696,Sep-2016,336.22,,Mar-2017,0,,1,Individual,,,,0,0.0,9966.0,,,,,,,,,,,,17000.0,,,,4.0,1107.0,4622.0,63.9,0,0,,87.0,21.0,21.0,0.0,22.0,,7.0,28.0,0.0,5.0,9.0,5.0,10.0,0.0,9.0,16.0,9.0,9.0,0.0,0.0,0.0,0.0,93.7,80.0,0,0,17000.0,9966.0,12800.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5000,5000,5000.0, 36 months, 16.99%,178.24,D,D1,Teacher,8 years,RENT,50000.0,Source Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,New Start,932xx,CA,19.88,0,Jul-1998,1,50.0,,13,0,26677,83.6%,28,w,0.0,0.0,6083.01,6083.01,5000.0,1083.01,0.0,0.0,0.0,Aug-2015,2874.69,,Feb-2017,0,,1,Individual,,,,0,85.0,295592.0,,,,,,,,,,,,31900.0,,,,5.0,22738.0,3022.0,88.2,0,0,123.0,185.0,5.0,5.0,8.0,50.0,50.0,5.0,50.0,0.0,5.0,10.0,5.0,8.0,4.0,10.0,16.0,10.0,13.0,0.0,0.0,0.0,4.0,89.3,60.0,0,0,325780.0,27882.0,25600.0,10780.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,8000,8000,7950.0, 36 months, 14.98%,277.25,C,C3,Teacher/Guidance counselor,9 years,MORTGAGE,115000.0,Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,Debt consolidation,070xx,NJ,13.61,2,Feb-1993,0,1.0,,11,0,12359,79.2%,22,f,0.0,0.0,9980.742099,9918.36,8000.0,1980.74,0.0,0.0,0.0,Jan-2017,276.99,,Dec-2017,0,,1,Individual,,,,1,0.0,310544.0,,,,,,,,,,,,15600.0,,,,4.0,31054.0,3141.0,79.7,0,321,132.0,208.0,19.0,7.0,2.0,19.0,,7.0,,0.0,2.0,2.0,3.0,8.0,6.0,5.0,11.0,2.0,10.0,0.0,1.0,0.0,2.0,90.5,66.7,0,0,339744.0,35368.0,15500.0,28741.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,2700,2700,2700.0, 36 months, 19.22%,99.28,D,D4,Aircraft Security,6 years,MORTGAGE,65000.0,Source Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,Home,314xx,GA,28.36,0,Dec-2008,2,,91.0,14,1,8755,39.4%,22,f,0.0,0.0,3514.57000171,3514.57,2700.0,814.57,0.0,0.0,0.0,Apr-2016,933.29,,Jan-2017,0,,1,Individual,,,,0,0.0,162704.0,,,,,,,,,,,,22200.0,,,,6.0,12516.0,1280.0,65.4,0,0,55.0,60.0,19.0,1.0,1.0,31.0,,4.0,,0.0,3.0,6.0,3.0,3.0,12.0,9.0,9.0,6.0,14.0,0.0,0.0,0.0,4.0,100.0,66.7,0,1,192134.0,72085.0,3700.0,71639.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5500,5500,5500.0, 36 months, 14.98%,190.61,C,C3,Senior Policy Analyst,10+ years,MORTGAGE,64000.0,Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/30/13 > debt consolidation<br>,debt_consolidation,Plan,323xx,FL,28.99,0,Jan-1987,1,35.0,,13,0,10909,67.8%,35,f,0.0,0.0,6619.10999664,6619.11,5500.0,1119.11,0.0,0.0,0.0,Oct-2015,2806.91,,Dec-2017,0,35.0,1,Individual,,,,0,0.0,168597.0,,,,,,,,,,,,16100.0,,,,4.0,12969.0,3150.0,56.8,0,0,149.0,323.0,1.0,1.0,3.0,1.0,,1.0,,1.0,5.0,12.0,5.0,9.0,5.0,12.0,26.0,12.0,13.0,0.0,0.0,0.0,2.0,97.1,60.0,0,0,229302.0,10909.0,7300.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,24000,24000,24000.0, 36 months,  7.90%,750.97,A,A4,Marketing Director,7 years,MORTGAGE,175000.0,Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/30/13 > It is to pay off credit card balances that have 13.9 and 15.9% interest rates on them<br>,credit_card,debt consolidation,109xx,NY,9.98,2,Jul-1996,1,16.0,,12,0,34817,45%,33,w,0.0,0.0,27034.7619728,27034.76,24000.0,3034.76,0.0,0.0,0.0,Jan-2017,750.81,,Dec-2017,0,,1,Individual,,,,0,181.0,637411.0,,,,,,,,,,,,51600.0,,,,2.0,53118.0,9223.0,61.2,0,0,140.0,209.0,14.0,14.0,3.0,84.0,16.0,5.0,16.0,0.0,3.0,4.0,5.0,13.0,7.0,10.0,23.0,4.0,12.0,0.0,0.0,0.0,0.0,87.1,40.0,0,0,694543.0,37235.0,44000.0,18681.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,8400,8400,8400.0, 36 months, 15.61%,293.71,C,C4,,10+ years,RENT,51122.71,Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/30/13 > I would like to pay off cash call loan and consolidate credit cards. I have a loan with you for the last year.  I've never missed a payment in my life on any credit cards or loans.<br>,debt_consolidation,Consolidate credit cards ,914xx,CA,28.08,0,Jul-2001,0,,,13,0,14163,90.8%,20,f,0.0,0.0,10579.0000007,10579.0,8400.0,2179.0,0.0,0.0,0.0,Oct-2016,1162.1,,Dec-2017,0,,1,Individual,,,,0,0.0,25005.0,,,,,,,,,,,,15600.0,,,,3.0,1923.0,835.0,93.6,0,0,135.0,149.0,20.0,12.0,0.0,62.0,,7.0,,0.0,9.0,12.0,9.0,13.0,3.0,12.0,17.0,12.0,13.0,0.0,0.0,0.0,1.0,100.0,88.9,0,0,29725.0,25005.0,13100.0,14125.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15875,15875,15850.0, 36 months, 16.24%,560.01,C,C5,Customer Care Representative,10+ years,MORTGAGE,40000.0,Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,Debt consolidation,065xx,CT,17.46,2,Nov-2002,0,16.0,,7,0,17572,94.5%,24,f,0.0,0.0,18758.9099723,18729.37,15875.0,2883.91,0.0,0.0,0.0,May-2015,10359.22,,Feb-2017,0,49.0,1,Individual,,,,0,0.0,199141.0,,,,,,,,,,,,18600.0,,,,3.0,28449.0,328.0,90.6,0,0,124.0,133.0,9.0,9.0,3.0,9.0,21.0,7.0,16.0,0.0,2.0,4.0,2.0,7.0,6.0,4.0,14.0,4.0,7.0,0.0,0.0,0.0,2.0,83.3,50.0,0,0,249889.0,24888.0,3500.0,11420.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,21000,21000,21000.0, 60 months, 18.25%,536.13,D,D3,Chief Engineer,10+ years,MORTGAGE,178000.0,Source Verified,Dec-2013,Fully Paid,n,,,credit_card,Credit Card Refinance,310xx,GA,27.45,0,Mar-1981,2,,,23,0,94586,79.2%,50,f,0.0,0.0,30924.9891272,30924.99,21000.0,9924.99,0.0,0.0,0.0,Jul-2017,8943.66,,Dec-2017,0,,1,Individual,,,,0,0.0,409337.0,,,,,,,,,,,,119500.0,,,,6.0,18606.0,4176.0,94.7,0,0,160.0,393.0,11.0,3.0,4.0,71.0,,3.0,,0.0,6.0,11.0,7.0,18.0,12.0,16.0,32.0,11.0,23.0,0.0,0.0,0.0,4.0,100.0,85.7,0,0,460244.0,172156.0,78300.0,81015.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,30750,30750,30750.0, 36 months, 15.61%,1075.17,C,C4,HR Specialist,9 years,RENT,85000.0,Source Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/30/13 > Need to consolidate current debt in order to purchase home<br>,debt_consolidation,Debt consolidation,951xx,CA,20.16,1,Feb-1996,1,13.0,,8,0,819,14.9%,29,w,0.0,0.0,37567.37,37567.37,30750.0,6817.37,0.0,0.0,0.0,Dec-2015,13913.63,,May-2017,0,,1,Individual,,,,0,0.0,55065.0,,,,,,,,,,,,5500.0,,,,6.0,7866.0,1181.0,40.9,0,0,210.0,214.0,3.0,3.0,0.0,74.0,37.0,3.0,37.0,0.0,1.0,1.0,1.0,8.0,11.0,3.0,18.0,1.0,8.0,0.0,0.0,0.0,5.0,86.2,0.0,0,0,61015.0,55065.0,2000.0,55515.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,20000,20000.0, 36 months, 14.47%,688.13,C,C2,Warehouse Manager,10+ years,MORTGAGE,75000.0,Source Verified,Dec-2013,Charged Off,n,,  Borrower added on 12/30/13 > To pay off credit cards. For debt consolidation<br>,debt_consolidation,Debt consolidation,700xx,LA,16.14,0,Dec-1997,5,,,10,0,10841,28.6%,32,f,0.0,0.0,16494.98,16494.98,11184.25,3954.58,0.0,1356.15,244.1016,Nov-2015,688.13,,Aug-2017,0,,1,Individual,,,,0,0.0,44443.0,,,,,,,,,,,,37900.0,,,,3.0,4444.0,3791.0,56.9,0,0,192.0,103.0,7.0,6.0,3.0,7.0,,3.0,,0.0,4.0,7.0,4.0,8.0,14.0,9.0,15.0,7.0,10.0,0.0,0.0,0.0,2.0,100.0,25.0,0,0,73167.0,44443.0,8800.0,35267.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16000,16000,16000.0, 36 months, 12.85%,537.95,B,B4,Reimbursement Analyst,1 year,MORTGAGE,54000.0,Source Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,Debt Consolidation,794xx,TX,19.16,0,Mar-2004,1,,,18,0,19245,56.8%,26,w,0.0,0.0,19320.2,19320.2,16000.0,3320.2,0.0,0.0,0.0,Sep-2016,2643.75,,Oct-2016,0,,1,Individual,,,,0,0.0,180378.0,,,,,,,,,,,,33900.0,,,,3.0,12025.0,4341.0,80.9,0,0,38.0,117.0,17.0,6.0,1.0,17.0,,0.0,,0.0,6.0,8.0,8.0,11.0,1.0,16.0,24.0,8.0,18.0,0.0,0.0,0.0,1.0,100.0,57.1,0,0,202287.0,21734.0,22700.0,8439.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000.0, 60 months, 19.97%,397.16,D,D5,LINE,2 years,MORTGAGE,45000.0,Source Verified,Dec-2013,Current,n,,  Borrower added on 12/30/13 > It's mostly to fix my credit by paying my credit cards off<br>,other,MY LOAN,483xx,MI,15.39,0,Aug-2001,1,30.0,,9,0,6694,52.7%,49,f,4608.35,4608.35,18692.6500632,18692.65,10391.65,8301.0,0.0,0.0,0.0,Dec-2017,397.16,Jan-2018,Dec-2017,0,30.0,1,Individual,,,,0,0.0,11998.0,,,,,,,,,,,,12700.0,,,,4.0,1500.0,3432.0,56.6,0,0,109.0,148.0,1.0,1.0,3.0,61.0,,5.0,,2.0,3.0,6.0,4.0,32.0,5.0,8.0,41.0,6.0,9.0,0.0,0.0,0.0,4.0,93.9,66.7,0,0,20637.0,11998.0,7900.0,7937.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,18500,18500,18475.0, 60 months, 23.70%,529.0,F,F1,,n/a,MORTGAGE,84750.0,Verified,Dec-2013,Charged Off,n,,  Borrower added on 12/30/13 > To consolidate credit card debt and payoff remaining taxes owed to improve cash flow substantially.I pay my obligations on time and I budget prudently.<br>,debt_consolidation,Cash Flow improvement,773xx,TX,13.42,0,Nov-2003,1,,,9,0,13655,87%,22,f,0.0,0.0,14600.18,14580.45,5223.8,7999.72,0.0,1376.66,247.532400012,Feb-2016,529.0,,Oct-2016,0,,1,Individual,,,,0,0.0,214826.0,,,,,,,,,,,,15700.0,,,,8.0,23870.0,331.0,95.9,0,0,121.0,82.0,4.0,4.0,4.0,4.0,,4.0,,0.0,3.0,6.0,3.0,6.0,8.0,6.0,10.0,6.0,9.0,0.0,0.0,0.0,4.0,100.0,100.0,0,0,232034.0,29439.0,8100.0,24817.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,19075,19075,19075.0, 60 months, 21.48%,521.21,E,E2,Delivery driver,2 years,MORTGAGE,55000.0,Source Verified,Dec-2013,Current,n,,  Borrower added on 12/30/13 > The loan is being used to combine multiple smaller loans into one monthly payment.  We have always took care of any debts due.  Lending Club has been great to work with.  The loan process is very easy.<br><br> Borrower added on 12/30/13 > The loan is being used to pay off multiple smaller debts into one monthly payment.  My employment is very stable and can be verified.  Paying on our debts is very important to us.   Lending Club has been great to deal with and is very easy to use.<br>,credit_card,Credit card refinancing,228xx,VA,23.65,1,Mar-1988,1,10.0,,11,0,28855,92.2%,26,f,5997.31,5997.31,24496.8700039,24496.87,13077.69,11419.18,0.0,0.0,0.0,Dec-2017,521.21,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,256646.0,,,,,,,,,,,,31300.0,,,,3.0,23331.0,522.0,98.1,0,0,149.0,309.0,12.0,12.0,4.0,24.0,,3.0,10.0,0.0,6.0,7.0,6.0,8.0,9.0,8.0,12.0,7.0,11.0,0.0,0.0,0.0,1.0,96.2,100.0,0,0,271110.0,64952.0,28000.0,43375.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,24925,24925,24925.0, 36 months, 14.98%,863.79,C,C3,,n/a,MORTGAGE,100000.0,Verified,Dec-2013,Fully Paid,n,,"  Borrower added on 12/30/13 > The funds will be used to consolidate debt. Since I pay my bills on time, this loan will enable me to be free of debt in a relatively short time<br>",debt_consolidation,Debt consolidation,080xx,NJ,26.88,1,Jan-1973,0,18.0,29.0,15,2,27405,55%,45,f,0.0,0.0,30954.8499825,30954.85,24925.0,6029.85,0.0,0.0,0.0,Aug-2016,5041.15,,Dec-2017,0,18.0,1,Individual,,,,0,0.0,399625.0,,,,,,,,,,,,49800.0,,,,4.0,33302.0,5303.0,81.4,0,0,300.0,491.0,0.0,0.0,3.0,44.0,,7.0,,0.0,2.0,5.0,3.0,11.0,10.0,11.0,30.0,5.0,15.0,0.0,0.0,1.0,2.0,97.8,66.7,0,2,441335.0,88968.0,28500.0,72420.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6900,6900,6900.0, 36 months, 17.57%,247.97,D,D2,Software Developer,9 years,RENT,65000.0,Not Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,Debt consolidation,430xx,OH,16.64,0,Mar-2006,0,,98.0,11,1,12822,64.6%,15,f,0.0,0.0,8926.71627838,8926.72,6900.0,2026.72,0.0,0.0,0.0,Jan-2017,247.77,,Sep-2017,0,,1,Individual,,,,0,0.0,27574.0,,,,,,,,,,,,19100.0,,,,3.0,2507.0,163.0,97.7,0,0,92.0,93.0,2.0,2.0,0.0,17.0,,17.0,,0.0,4.0,10.0,4.0,6.0,3.0,10.0,12.0,10.0,11.0,0.0,0.0,0.0,2.0,100.0,100.0,1,0,41620.0,27574.0,6300.0,22520.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,11000,11000,11000.0, 36 months, 17.57%,395.31,D,D2,Data Analyst,10+ years,RENT,48500.0,Not Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,debt consolidation,926xx,CA,11.83,0,Sep-2002,1,,,9,0,10395,60.4%,18,f,0.0,0.0,12450.0573917,12450.06,11000.0,1450.06,0.0,0.0,0.0,Nov-2014,8892.43,,Dec-2017,0,,1,Individual,,,,0,0.0,10395.0,,,,,,,,,,,,17200.0,,,,1.0,1155.0,2771.0,73.4,0,0,108.0,135.0,0.0,0.0,0.0,0.0,,0.0,,0.0,4.0,8.0,5.0,10.0,4.0,9.0,14.0,8.0,9.0,0.0,0.0,0.0,1.0,100.0,60.0,0,0,17200.0,10395.0,10400.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16450,16450,16450.0, 36 months, 16.24%,580.29,C,C5,CPC,7 years,MORTGAGE,150000.0,Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/30/13 > I purchased my first home in 2012.  I immediately tackled the outdated kitchen and bought furniture to turn the empty house into a home.  But with a new home and new projects came new debt.  My goal (with the help of LendingClub) is to be debt free by the end of 2014.<br>,debt_consolidation,Operation Debt Free,945xx,CA,5.96,0,Jan-2005,0,39.0,54.0,7,1,4848,80.8%,18,w,0.0,0.0,16920.6540043,16920.65,16450.0,470.65,0.0,0.0,0.0,Jun-2014,179.78,,May-2014,0,,1,Individual,,,,0,0.0,586763.0,,,,,,,,,,,,6000.0,,,,3.0,83823.0,26.0,98.6,0,0,107.0,58.0,16.0,8.0,2.0,16.0,,11.0,,0.0,2.0,4.0,2.0,2.0,12.0,4.0,4.0,4.0,7.0,0.0,0.0,0.0,1.0,83.3,100.0,0,1,614819.0,16650.0,1900.0,33449.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,25000,25000,25000.0, 60 months, 18.25%,638.25,D,D3,Management,2 years,MORTGAGE,70000.0,Source Verified,Dec-2013,Charged Off,n,,  Borrower added on 12/30/13 > This is to consoliate debt and do repairs to my home-<br>,credit_card,Creditcard-house repair,760xx,TX,25.2,3,Oct-1996,1,8.0,,18,0,24269,30.6%,44,f,0.0,0.0,25051.11,25051.11,13593.52,11425.68,31.91,0.0,0.0,May-2017,1308.41,,Dec-2017,0,73.0,1,Individual,,,,0,114.0,40438.0,,,,,,,,,,,,79200.0,,,,5.0,2247.0,44069.0,27.2,0,0,206.0,178.0,2.0,2.0,0.0,2.0,12.0,6.0,8.0,0.0,8.0,14.0,9.0,18.0,19.0,16.0,25.0,14.0,18.0,0.0,0.0,0.0,3.0,88.1,33.3,0,0,126306.0,40438.0,60500.0,47106.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,9950.0, 36 months, 11.99%,332.1,B,B3,Engineering Tech,5 years,MORTGAGE,128000.0,Source Verified,Dec-2013,Fully Paid,n,,,major_purchase,Vehicle Repair - Major,317xx,GA,23.61,0,Mar-2001,0,,,16,0,20061,50.5%,40,f,0.0,0.0,11955.3992142,11895.62,10000.0,1955.4,0.0,0.0,0.0,Jan-2017,331.9,,Dec-2017,0,,1,Individual,,,,0,0.0,500674.0,,,,,,,,,,,,39700.0,,,,7.0,31292.0,9739.0,67.3,0,0,141.0,153.0,2.0,2.0,5.0,2.0,,8.0,,0.0,6.0,6.0,6.0,14.0,16.0,8.0,19.0,6.0,16.0,0.0,0.0,0.0,3.0,100.0,33.3,0,0,571977.0,81420.0,29800.0,95639.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,14950.0, 60 months, 17.57%,377.41,D,D2,truck driver,3 years,MORTGAGE,58000.0,Source Verified,Dec-2013,Charged Off,n,,  Borrower added on 12/30/13 > To pay off high interest credit cards<br>,debt_consolidation,debt consolidation,117xx,NY,8.98,0,Jul-1996,1,35.0,,9,0,12387,69.2%,18,f,0.0,0.0,9435.25,9403.81,4721.27,4711.84,0.0,2.14,0.0,Feb-2016,377.41,,Feb-2017,0,35.0,1,Individual,,,,0,0.0,224396.0,,,,,,,,,,,,17900.0,,,,3.0,24933.0,5485.0,62.4,0,0,,209.0,1.0,1.0,3.0,1.0,61.0,1.0,61.0,4.0,6.0,7.0,7.0,14.0,0.0,8.0,15.0,7.0,9.0,0.0,0.0,0.0,1.0,66.7,42.9,0,0,337176.0,12387.0,14600.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,7000,7000,7000.0, 36 months, 13.98%,239.18,C,C1,Shift Manager,8 years,MORTGAGE,35000.0,Source Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,Consolidation,331xx,FL,13.82,1,Mar-2002,0,4.0,,15,0,10041,69.4%,24,w,0.0,0.0,8529.92,8529.92,7000.0,1514.92,15.0,0.0,0.0,Mar-2016,2535.42,,Dec-2017,0,,1,Individual,,,,0,0.0,136001.0,,,,,,,,,,,,14700.0,,,,9.0,9067.0,1853.0,63.7,0,0,12.0,141.0,15.0,3.0,2.0,21.0,,11.0,4.0,0.0,4.0,10.0,4.0,11.0,4.0,10.0,18.0,10.0,15.0,0.0,0.0,0.0,4.0,100.0,75.0,0,0,147617.0,30428.0,5100.0,20000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,2500,2500,2500.0, 36 months, 23.70%,97.69,F,F1,cna,10+ years,MORTGAGE,37500.0,Source Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/30/13 > personel<br>,other,personal,117xx,NY,13.12,0,Nov-2000,1,,,6,0,12681,88.7%,36,f,0.0,0.0,2986.11378605,2986.11,2500.0,486.11,0.0,0.0,0.0,Dec-2014,1995.53,,Dec-2014,0,,1,Individual,,,,0,0.0,152045.0,,,,,,,,,,,,14300.0,,,,2.0,25341.0,25.0,99.7,0,0,152.0,138.0,4.0,4.0,4.0,8.0,,1.0,,0.0,4.0,5.0,4.0,8.0,1.0,5.0,10.0,5.0,6.0,0.0,0.0,0.0,2.0,100.0,100.0,0,0,178800.0,12681.0,8300.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,9000,9000,9000.0, 36 months, 15.61%,314.69,C,C4,fiscal specialist,10+ years,MORTGAGE,70000.0,Source Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,vacation,923xx,CA,12.27,0,Jul-2003,4,57.0,,16,0,5440,45.7%,23,f,0.0,0.0,10917.7600013,10917.76,9000.0,1917.76,0.0,0.0,0.0,Oct-2015,4623.96,,Nov-2017,0,57.0,1,Individual,,,,0,0.0,22111.0,,,,,,,,,,,,11900.0,,,,8.0,1382.0,3109.0,59.6,0,0,125.0,121.0,13.0,8.0,3.0,13.0,,4.0,,1.0,7.0,9.0,9.0,10.0,4.0,14.0,16.0,9.0,16.0,0.0,0.0,0.0,1.0,95.7,44.4,0,0,33070.0,22111.0,7700.0,21170.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,17475,17475,17475.0, 60 months, 19.22%,455.43,D,D4,SERVICE CONSULTANT,10+ years,OWN,45650.0,Source Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/30/13 > I WANT TO PAYOFF ALL CREDIT CARD BILLS OFF AND CUT THEM UP SO I CAN PAY WITH ONE CK AND HAVE THEM PAID OFF IN FIVE YEARS THEN I CAN START SAVING ALITTLE MONEY BACK SO TIRE OF WRITING 10 TO 15 CKS A MONTH<br>,debt_consolidation,CONSOLIDATION ALL CREDIT CARD BILLS ,261xx,WV,25.74,1,Nov-1993,1,11.0,118.0,16,1,12692,44.2%,29,f,0.0,0.0,21293.680021,21293.68,17475.0,3818.68,0.0,0.0,0.0,Mar-2015,15373.32,,Nov-2017,0,11.0,1,Individual,,,,0,0.0,31699.0,,,,,,,,,,,,28700.0,,,,6.0,1981.0,4270.0,72.8,0,0,161.0,241.0,15.0,7.0,1.0,15.0,11.0,2.0,11.0,1.0,8.0,10.0,9.0,14.0,9.0,14.0,19.0,10.0,16.0,0.0,0.0,1.0,1.0,96.6,66.7,0,1,56915.0,31699.0,15700.0,28215.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
